timestamp;x;y;theta
1646004551715;-0.7158500298290156;-0.8558338179184327;-0.10000000000000081
1646004551735;-0.7058500450598821;-0.855851271202071;-0.10000000000000081
1646004551756;-0.6958500602907487;-0.8558687244857094;-0.10000000000000081
1646004551776;-0.6858500755216153;-0.8558861777693477;-0.10000000000000081
1646004551795;-0.6758500907524818;-0.8559036310529861;-0.10000000000000081
1646004551816;-0.6658501059833484;-0.8559210843366244;-0.10000000000000081
1646004551836;-0.6558501212142149;-0.8559385376202627;-0.10000000000000081
1646004551855;-0.6458501364450815;-0.8559559909039011;-0.10000000000000081
1646004551875;-0.635850151675948;-0.8559734441875394;-0.10000000000000081
1646004551895;-0.6258501669068146;-0.8559908974711777;-0.10000000000000081
1646004551917;-0.6158501821376812;-0.8560083507548161;-0.10000000000000081
1646004551935;-0.6058501973685477;-0.8560258040384544;-0.10000000000000081
1646004551955;-0.5958502125994143;-0.8560432573220927;-0.10000000000000081
1646004551977;-0.5858502278302808;-0.8560607106057311;-0.10000000000000081
1646004551995;-0.5758502430611474;-0.8560781638893694;-0.10000000000000081
1646004552016;-0.565850258292014;-0.8560956171730078;-0.10000000000000081
1646004552035;-0.5558502735228805;-0.8561130704566461;-0.10000000000000081
1646004552055;-0.5458502887537471;-0.8561305237402844;-0.10000000000000081
1646004552075;-0.5358503039846136;-0.8561479770239228;-0.10000000000000081
1646004552096;-0.5258503192154802;-0.8561654303075611;-0.10000000000000081
1646004552115;-0.5158503344463468;-0.8561828835911994;-0.10000000000000081
1646004552136;-0.5058503496772133;-0.8562003368748378;-0.10000000000000081
1646004552155;-0.4958503649080799;-0.8562177901584761;-0.10000000000000081
1646004552176;-0.48585038013894644;-0.8562352434421144;-0.10000000000000081
1646004552196;-0.475850395369813;-0.8562526967257528;-0.10000000000000081
1646004552215;-0.46585041060067955;-0.8562701500093911;-0.10000000000000081
1646004552235;-0.4558504258315461;-0.8562876032930294;-0.10000000000000081
1646004552256;-0.4458504410624127;-0.8563050565766678;-0.10000000000000081
1646004552276;-0.43585045629327923;-0.8563225098603061;-0.10000000000000081
1646004552296;-0.4258504715241458;-0.8563399631439444;-0.10000000000000081
1646004552316;-0.41585048675501235;-0.8563574164275828;-0.10000000000000081
1646004552335;-0.4058505019858789;-0.8563748697112211;-0.10000000000000081
1646004552355;-0.39585051721674547;-0.8563923229948595;-0.10000000000000081
1646004552376;-0.385850532447612;-0.8564097762784978;-0.10000000000000081
1646004552396;-0.3758505476784786;-0.8564272295621361;-0.10000000000000081
1646004552416;-0.36585056290934515;-0.8564446828457745;-0.10000000000000081
1646004552436;-0.3558505781402117;-0.8564621361294128;-0.10000000000000081
1646004552456;-0.34585059337107826;-0.8564795894130511;-0.10000000000000081
1646004552476;-0.3358506086019448;-0.8564970426966895;-0.10000000000000081
1646004552496;-0.3258506238328114;-0.8565144959803278;-0.10000000000000081
1646004552515;-0.31585063906367794;-0.8565319492639661;-0.10000000000000081
1646004552537;-0.3058506542945445;-0.8565494025476045;-0.10000000000000081
1646004552556;-0.29585066952541106;-0.8565668558312428;-0.10000000000000081
1646004552576;-0.2858506847562776;-0.8565843091148811;-0.10000000000000081
1646004552596;-0.2758506999871442;-0.8566017623985195;-0.10000000000000081
1646004552615;-0.26585071521801074;-0.8566192156821578;-0.10000000000000081
1646004552635;-0.2558507304488773;-0.8566366689657962;-0.10000000000000081
1646004552657;-0.2458507456797441;-0.8566541222494345;-0.10000000000000081
1646004552675;-0.23585076091061122;-0.8566715755330728;-0.10000000000000081
1646004552697;-0.22585077614147833;-0.8566890288167112;-0.10000000000000081
1646004552716;-0.21585079137234545;-0.8567064821003495;-0.10000000000000081
1646004552735;-0.20585080660321256;-0.8567239353839878;-0.10000000000000081
1646004552756;-0.19585082183407967;-0.8567413886676262;-0.10000000000000081
1646004552777;-0.1858508370649468;-0.8567588419512645;-0.10000000000000081
1646004552795;-0.1758508522958139;-0.8567762952349028;-0.10000000000000081
1646004552817;-0.16585086752668102;-0.8567937485185412;-0.10000000000000081
1646004552836;-0.15585088275754813;-0.8568112018021795;-0.10000000000000081
1646004552856;-0.14585089798841525;-0.8568286550858178;-0.10000000000000081
1646004552875;-0.13585091321928236;-0.8568461083694562;-0.10000000000000081
1646004552895;-0.12585092845014947;-0.8568635616530945;-0.10000000000000081
1646004552916;-0.11585094368101659;-0.8568810149367329;-0.10000000000000081
1646004552936;-0.1058509589118837;-0.8568984682203712;-0.10000000000000081
1646004552955;-0.09585097414275082;-0.8569159215040095;-0.10000000000000081
1646004552977;-0.08585098937361793;-0.8569333747876479;-0.10000000000000081
1646004552995;-0.07585100460448505;-0.8569508280712862;-0.10000000000000081
1646004553015;-0.06585101983535216;-0.8569682813549245;-0.10000000000000081
1646004553036;-0.05585103506621927;-0.8569857346385629;-0.10000000000000081
1646004553055;-0.04585105029708639;-0.8570031879222012;-0.10000000000000081
1646004553075;-0.0358510655279535;-0.8570206412058395;-0.10000000000000081
1646004553095;-0.025851080758820616;-0.8570380944894779;-0.10000000000000081
1646004553116;-0.01585109598968773;-0.8570555477731162;-0.10000000000000081
1646004553136;-0.00585111122055481;-0.8570730010567545;-0.10000000000000081
1646004553157;0.004148873548578104;-0.8570904543403929;-0.10000000000000081
1646004553177;0.014148858317711024;-0.8571079076240312;-0.10000000000000081
1646004553197;0.024148843086843914;-0.8571253609076696;-0.10000000000000081
1646004553215;0.0341488278559768;-0.8571428141913079;-0.10000000000000081
1646004553235;0.04414881262510969;-0.8571602674749462;-0.10000000000000081
1646004553256;0.054148797394242575;-0.8571777207585846;-0.10000000000000081
1646004553276;0.06414878216337547;-0.8571951740422229;-0.10000000000000081
1646004553295;0.07414876693250835;-0.8572126273258612;-0.10000000000000081
1646004553316;0.08414875170164124;-0.8572300806094996;-0.10000000000000081
1646004553336;0.09414873647077412;-0.8572475338931379;-0.10000000000000081
1646004553355;0.10414872123990701;-0.8572649871767762;-0.10000000000000081
1646004553375;0.1141487060090399;-0.8572824404604146;-0.10000000000000081
1646004553395;0.12414869077817278;-0.8572998937440529;-0.10000000000000081
1646004553415;0.13414867554730567;-0.8573173470276912;-0.10000000000000081
1646004553436;0.14414866031643855;-0.8573348003113296;-0.10000000000000081
1646004553457;0.15414864508557144;-0.8573522535949679;-0.10000000000000081
1646004553476;0.16414862985470433;-0.8573697068786063;-0.10000000000000081
1646004553495;0.1741486146238372;-0.8573871601622446;-0.10000000000000081
1646004553515;0.1841485993929701;-0.8574046134458829;-0.10000000000000081
1646004553536;0.19414858416210298;-0.8574220667295213;-0.10000000000000081
1646004553558;0.20414856893123587;-0.8574395200131596;-0.10000000000000081
1646004553577;0.21414855370036875;-0.8574569732967979;-0.10000000000000081
1646004553596;0.22414853846950164;-0.8574744265804363;-0.10000000000000081
1646004553617;0.23414852323863453;-0.8574918798640746;-0.10000000000000081
1646004553636;0.2441485080077674;-0.8575093331477129;-0.10000000000000081
1646004553655;0.25414849277690055;-0.8575267864313513;-0.10000000000000081
1646004553676;0.264148477546034;-0.8575442397149896;-0.10000000000000081
1646004553698;0.27414846231516743;-0.857561692998628;-0.10000000000000081
1646004553716;0.28414844708430087;-0.8575791462822663;-0.10000000000000081
1646004553735;0.2941484318534343;-0.8575965995659046;-0.10000000000000081
1646004553756;0.30414841662256775;-0.857614052849543;-0.10000000000000081
1646004553775;0.3141484013917012;-0.8576315061331813;-0.10000000000000081
1646004553797;0.32414838616083463;-0.8576489594168196;-0.10000000000000081
1646004553816;0.3341483709299681;-0.857666412700458;-0.10000000000000081
1646004553836;0.3441483556991015;-0.8576838659840963;-0.10000000000000081
1646004553857;0.35414834046823496;-0.8577013192677346;-0.10000000000000081
1646004553876;0.3641483252373684;-0.857718772551373;-0.10000000000000081
1646004553895;0.37414831000650184;-0.8577362258350113;-0.10000000000000081
1646004553916;0.3841482947756353;-0.8577536791186496;-0.10000000000000081
1646004553935;0.3941482795447687;-0.857771132402288;-0.10000000000000081
1646004553955;0.40414826431390216;-0.8577885856859263;-0.10000000000000081
1646004553984;0.4141482490830356;-0.8578060389695646;-0.10000000000000081
1646004553995;0.42414823385216904;-0.857823492253203;-0.10000000000000081
1646004554015;0.4341482186213025;-0.8578409455368413;-0.10000000000000081
1646004554037;0.4441482033904359;-0.8578583988204797;-0.10000000000000081
1646004554056;0.45414818815956937;-0.857875852104118;-0.10000000000000081
1646004554076;0.4641481729287028;-0.8578933053877563;-0.10000000000000081
1646004554096;0.47414815769783625;-0.8579107586713947;-0.10000000000000081
1646004554116;0.4841481424669697;-0.857928211955033;-0.10000000000000081
1646004554136;0.49414812723610313;-0.8579456652386713;-0.10000000000000081
1646004554156;0.5041481120052366;-0.8579631185223097;-0.10000000000000081
1646004554176;0.51414809677437;-0.857980571805948;-0.10000000000000081
1646004554196;0.5241480815435035;-0.8579980250895863;-0.10000000000000081
1646004554215;0.5341480663126369;-0.8580154783732247;-0.10000000000000081
1646004554235;0.5441480510817703;-0.858032931656863;-0.10000000000000081
1646004554255;0.5541480358509038;-0.8580503849405013;-0.10000000000000081
1646004554275;0.5641480206200372;-0.8580678382241397;-0.10000000000000081
1646004554296;0.5741480053891707;-0.858085291507778;-0.10000000000000081
1646004554315;0.5841479901583041;-0.8581027447914163;-0.10000000000000081
1646004554336;0.5941479749274375;-0.8581201980750547;-0.10000000000000081
1646004554357;0.604147959696571;-0.858137651358693;-0.10000000000000081
1646004554377;0.6141479444657044;-0.8581551046423314;-0.10000000000000081
1646004554395;0.6241479292348379;-0.8581725579259697;-0.10000000000000081
1646004554415;0.6341479140039713;-0.858190011209608;-0.10000000000000081
1646004554436;0.6441478987731047;-0.8582074644932464;-0.10000000000000081
1646004554455;0.6541478835422382;-0.8582249177768847;-0.10000000000000081
1646004554475;0.6641478683113716;-0.858242371060523;-0.10000000000000081
1646004554496;0.6741478530805051;-0.8582598243441614;-0.10000000000000081
1646004554517;0.6841478378496385;-0.8582772776277997;-0.10000000000000081
1646004554536;0.694147822618772;-0.858294730911438;-0.10000000000000081
1646004554556;0.7041478073879054;-0.8583121841950764;-0.10000000000000081
1646004554577;0.7141477921570388;-0.8583296374787147;-0.10000000000000081
1646004554597;0.7241477769261723;-0.858347090762353;-0.10000000000000081
1646004554615;0.7341477616953057;-0.8583645440459914;-0.10000000000000081
1646004554635;0.7441477464644392;-0.8583819973296297;-0.10000000000000081
1646004554655;0.7541477312335726;-0.8583994506132681;-0.10000000000000081
1646004554675;0.764147716002706;-0.8584169038969064;-0.10000000000000081
1646004554696;0.7741477007718395;-0.8584343571805447;-0.10000000000000081
1646004554716;0.7841476855409729;-0.8584518104641831;-0.10000000000000081
1646004554735;0.7941476703101064;-0.8584692637478214;-0.10000000000000081
1646004554755;0.8041476550792398;-0.8584867170314597;-0.10000000000000081
1646004554775;0.8141476398483732;-0.8585041703150981;-0.10000000000000081
1646004554796;0.8241476246175067;-0.8585216235987364;-0.10000000000000081
1646004554816;0.8341476093866401;-0.8585390768823747;-0.10000000000000081
1646004554837;0.8441475941557736;-0.8585565301660131;-0.10000000000000081
1646004554857;0.854147578924907;-0.8585739834496514;-0.10000000000000081
1646004554876;0.8641475636940404;-0.8585914367332897;-0.10000000000000081
1646004554895;0.8741475484631739;-0.8586088900169281;-0.10000000000000081
1646004554916;0.8841475332323073;-0.8586263433005664;-0.10000000000000081
1646004554937;0.8941475180014408;-0.8586437965842048;-0.10000000000000081
1646004554956;0.9041475027705742;-0.8586612498678431;-0.10000000000000081
1646004554977;0.9141474875397076;-0.8586787031514814;-0.10000000000000081
1646004554996;0.9241474723088411;-0.8586961564351198;-0.10000000000000081
1646004555015;0.9341474570779745;-0.8587136097187581;-0.10000000000000081
1646004555035;0.944147441847108;-0.8587310630023964;-0.10000000000000081
1646004555056;0.9541474266162414;-0.8587485162860348;-0.10000000000000081
1646004555075;0.9641474113853749;-0.8587659695696731;-0.10000000000000081
1646004555096;0.9741473961545083;-0.8587834228533114;-0.10000000000000081
1646004555116;0.9841473809236417;-0.8588008761369498;-0.10000000000000081
1646004555136;0.9941473656927752;-0.8588183294205881;-0.10000000000000081
1646004555157;1.0041473504619085;-0.8588357827042264;-0.10000000000000081
1646004555177;1.014147335231042;-0.8588532359878648;-0.10000000000000081
1646004555198;1.0241473200001754;-0.8588706892715031;-0.10000000000000081
1646004555217;1.0341473047693088;-0.8588881425551415;-0.10000000000000081
1646004555236;1.0441472895384423;-0.8589055958387798;-0.10000000000000081
1646004555256;1.0541472743075757;-0.8589230491224181;-0.10000000000000081
1646004555275;1.0641472590767092;-0.8589405024060565;-0.10000000000000081
1646004555296;1.0741472438458426;-0.8589579556896948;-0.10000000000000081
1646004555316;1.084147228614976;-0.8589754089733331;-0.10000000000000081
1646004555336;1.0941472133841095;-0.8589928622569715;-0.10000000000000081
1646004555356;1.104147198153243;-0.8590103155406098;-0.10000000000000081
1646004555376;1.1141471829223764;-0.8590277688242481;-0.10000000000000081
1646004555395;1.1241471676915098;-0.8590452221078865;-0.10000000000000081
1646004555415;1.1341471524606432;-0.8590626753915248;-0.10000000000000081
1646004555435;1.1441471372297767;-0.8590801286751631;-0.10000000000000081
1646004555456;1.1541471219989101;-0.8590975819588015;-0.10000000000000081
1646004555476;1.1641471067680436;-0.8591150352424398;-0.10000000000000081
1646004555496;1.174147091537177;-0.8591324885260782;-0.10000000000000081
1646004555515;1.1841470763063104;-0.8591499418097165;-0.10000000000000081
1646004555535;1.1941470610754439;-0.8591673950933548;-0.10000000000000081
1646004555555;1.2041470458445773;-0.8591848483769932;-0.10000000000000081
1646004555576;1.2141470306137108;-0.8592023016606315;-0.10000000000000081
1646004555596;1.2241470153828442;-0.8592197549442698;-0.10000000000000081
1646004555618;1.2341470001519776;-0.8592372082279082;-0.10000000000000081
1646004555637;1.244146984921111;-0.8592546615115465;-0.10000000000000081
1646004555656;1.2541469696902445;-0.8592721147951848;-0.10000000000000081
1646004555677;1.264146954459378;-0.8592895680788232;-0.10000000000000081
1646004555697;1.2741469392285114;-0.8593070213624615;-0.10000000000000081
1646004555716;1.2841469239976449;-0.8593244746460998;-0.10000000000000081
1646004555736;1.2941469087667783;-0.8593419279297382;-0.10000000000000081
1646004555756;1.3041468935359117;-0.8593593812133765;-0.10000000000000081
1646004555775;1.3141468783050452;-0.8593768344970149;-0.10000000000000081
1646004555797;1.3241468630741786;-0.8593942877806532;-0.10000000000000081
1646004555817;1.334146847843312;-0.8594117410642915;-0.10000000000000081
1646004555836;1.3441468326124455;-0.8594291943479299;-0.10000000000000081
1646004555856;1.354146817381579;-0.8594466476315682;-0.10000000000000081
1646004555877;1.3641468021507124;-0.8594641009152065;-0.10000000000000081
1646004555895;1.3741467869198458;-0.8594815541988449;-0.10000000000000081
1646004555916;1.3841467716889793;-0.8594990074824832;-0.10000000000000081
1646004555936;1.3941467564581127;-0.8595164607661215;-0.10000000000000081
1646004555956;1.4041467412272461;-0.8595339140497599;-0.10000000000000081
1646004555980;1.4141467259963796;-0.8595513673333982;-0.10000000000000081
1646004555996;1.424146710765513;-0.8595688206170365;-0.10000000000000081
1646004556015;1.4341466955346465;-0.8595862739006749;-0.10000000000000081
1646004556036;1.44414668030378;-0.8596037271843132;-0.10000000000000081
1646004556056;1.4541466650729133;-0.8596211804679516;-0.10000000000000081
1646004556075;1.4641466498420468;-0.8596386337515899;-0.10000000000000081
1646004556096;1.4741466346111802;-0.8596560870352282;-0.10000000000000081
1646004556116;1.4841466193803137;-0.8596735403188666;-0.10000000000000081
1646004556135;1.494146604149447;-0.8596909936025049;-0.10000000000000081
1646004556155;1.5041465889185806;-0.8597084468861432;-0.10000000000000081
1646004556176;1.514146573687714;-0.8597259001697816;-0.10000000000000081
1646004556195;1.5241465584568474;-0.8597433534534199;-0.10000000000000081
1646004556218;1.5341465432259809;-0.8597608067370582;-0.10000000000000081
1646004556236;1.5441465279951143;-0.8597782600206966;-0.10000000000000081
1646004556257;1.5541465127642478;-0.8597957133043349;-0.10000000000000081
1646004556277;1.5641464975333812;-0.8598131665879732;-0.10000000000000081
1646004556297;1.5741464823025146;-0.8598306198716116;-0.10000000000000081
1646004556316;1.584146467071648;-0.8598480731552499;-0.10000000000000081
1646004556336;1.5941464518407815;-0.8598655264388883;-0.10000000000000081
1646004556356;1.604146436609915;-0.8598829797225266;-0.10000000000000081
1646004556376;1.6141464213790484;-0.8599004330061649;-0.10000000000000081
1646004556396;1.6241464061481818;-0.8599178862898033;-0.10000000000000081
1646004556415;1.6341463909173153;-0.8599353395734416;-0.10000000000000081
1646004556435;1.6441463756864487;-0.8599527928570799;-0.10000000000000081
1646004556456;1.6541463604555822;-0.8599702461407183;-0.10000000000000081
1646004556475;1.6641463452247156;-0.8599876994243566;-0.10000000000000081
1646004556496;1.674146329993849;-0.8600051527079949;-0.10000000000000081
1646004556516;1.6841463147629825;-0.8600226059916333;-0.10000000000000081
1646004556536;1.694146299532116;-0.8600400592752716;-0.10000000000000081
1646004556555;1.7041462843012494;-0.8600575125589099;-0.10000000000000081
1646004556575;1.7141462690703828;-0.8600749658425483;-0.10000000000000081
1646004556595;1.7241462538395163;-0.8600924191261866;-0.10000000000000081
1646004556616;1.7341462386086497;-0.860109872409825;-0.10000000000000081
1646004556635;1.7441462233777831;-0.8601273256934633;-0.10000000000000081
1646004556656;1.7541462081469166;-0.8601447789771016;-0.10000000000000081
1646004556676;1.76414619291605;-0.86016223226074;-0.10000000000000081
1646004556696;1.771905988742645;-0.8601181344800992;0.7959999999999989
1646004556716;1.7796641461731937;-0.8599526981856683;1.691999999999998
1646004556736;1.7874187679754792;-0.8596659638343557;2.587999999999997
1646004556756;1.7951679577819084;-0.8592580015461169;3.483999999999996
1646004556775;1.8029098205532672;-0.8587289110868049;4.379999999999999
1646004556796;1.810642463042145;-0.8580788218437744;5.276000000000007
1646004556815;1.8183639942559187;-0.8573078927942395;6.172000000000015
1646004556835;1.826072525919193;-0.8564163124663972;7.068000000000023
1646004556855;1.8337661729355696;-0.8554042988933226;7.964000000000031
1646004556876;1.8414430538486442;-0.85427209955965;8.860000000000039
1646004556895;1.8491012913021065;-0.8530199913410517;9.756000000000046
1646004556915;1.8567390124988454;-0.8516482804365285;10.652000000000054
1646004556935;1.8643543496589317;-0.8501573022935297;11.548000000000062
1646004556956;1.8719454404763818;-0.8485474215259203;12.44400000000007
1646004556997;1.879510428574576;-0.8468190318248174;13.340000000000078
1646004557015;1.8870474639602293;-0.844972555862312;14.236000000000086
1646004557035;1.894554703475802;-0.843008445188107;15.132000000000094
1646004557056;1.9020303112502372;-0.8409271801190928;16.0280000000001
1646004557075;1.909472459147919;-0.8387292696218871;16.924000000000074
1646004557096;1.9168793272157345;-0.8364152511883675;17.820000000000046
1646004557116;1.9242491041281395;-0.8339856907042307;18.71600000000002
1646004557135;1.9315799876301107;-0.8314411823106075;19.61199999999999
1646004557155;1.9388701849778833;-0.8287823482587666;20.507999999999964
1646004557176;1.9461179133773576;-0.8260098387579454;21.403999999999936
1646004557195;1.9533214004200798;-0.8231243318163431;22.29999999999991
1646004557216;1.9604788845166734;-0.8201265330753164;23.19599999999988
1646004557235;1.9675886153276354;-0.8170171756368169;24.091999999999853
1646004557256;1.974648854191373;-0.8137970198841139;24.987999999999825
1646004557276;1.9816578745493885;-0.8104668532958444;25.883999999999798
1646004557296;1.988613962368503;-0.807027490253439;26.77999999999977
1646004557316;1.9955154165600186;-0.8034797718419655;27.675999999999743
1646004557336;2.002360549395714;-0.7998245656444463;28.571999999999715
1646004557357;2.009147686920572;-0.7960627655296928;29.467999999999687
1646004557376;2.015875169362141;-0.792195291433713;30.36399999999966
1646004557395;2.0225413515364257;-0.7882230891347441;31.259999999999632
1646004557415;2.0291446032502143;-0.7841471300219649;32.155999999999615
1646004557436;2.0356833096997313;-0.7799684108579463;33.05199999999966
1646004557457;2.04215587186554;-0.7756879535348973;33.9479999999997
1646004557475;2.0485607069035705;-0.7713068048247619;34.843999999999745
1646004557495;2.054896248532203;-0.7668260361232367;35.73999999999979
1646004557515;2.061160947415296;-0.7622467431877642;36.63599999999983
1646004557536;2.0673532715410734;-0.7575700458695679;37.531999999999876
1646004557556;2.0734717065967665;-0.7527970878397976;38.42799999999992
1646004557576;2.079514756338944;-0.7479290363098466;39.32399999999996
1646004557596;2.0854809429594066;-0.7429670817459164;40.220000000000006
1646004557617;2.09136880744658;-0.737912437577889;41.11600000000005
1646004557637;2.0971769099423154;-0.7327663399025902;42.01200000000009
